utterance_key;shard_dix;set_name
id06616/OvNYbvPhq_k/00027;0;train
id03317/hl8W8iJTRG8/00084;0;train
id06014/La1kTYa903M/00123;0;train
id01899/v0P0JoQ_76M/00067;0;train
id01560/ww1T63o_QfQ/00072;0;train
id06918/OAkOPrXwS6w/00117;0;train
id06152/KsU7ubvG3S8/00044;0;train
id07761/ZyiKr2tpypU/00107;0;train
id07525/65nw1SohZZM/00027;0;train
id07679/ofOb5Ed-x8U/00068;0;train
id03281/B8yQH7WxPc0/00026;0;train
id04780/kFas37g1tPc/00344;0;train
id08623/rkDuHekMAU0/00080;0;train
id04750/2YNssmADT_M/00012;0;train
id01004/5iDOjicGE5s/00008;0;train
id09159/oR-LmcRoFqI/00030;0;train
id03458/iUFzOAcZelo/00163;0;train
id00826/IVudw11l8X4/00043;0;train
id05424/rN8IXtvcl7Y/00043;0;train
id05726/SRw69ZxRvrg/00185;0;train
id03244/8M_9NJsEhwE/00013;0;train
id07213/6pRcE22JrsA/00043;0;train
id07466/gO1XFbeI4QY/00220;0;train
id00492/nORrMRvS4yQ/00281;0;train
id09213/RYijBE2T5ZQ/00008;0;train
id07468/kG0kuY7t33k/00027;0;train
id06339/HwHRxI1hMs8/00095;0;train
id09082/1dGdk8KCZZU/00025;0;train
id06351/TRT55nMXd3E/00212;0;train
id03319/UTMiglsiBqQ/00022;0;train
id05687/C3mwxNhG4uI/00019;0;train
id07063/WJyWm0u77J4/00039;0;train
id06379/W0gmsbXksvc/00010;0;train
id08081/bqyMBuhDsY8/00185;0;train
id05554/JCrMpomNnXM/00139;0;train
id02863/ShHKmfs00tU/00016;0;train
id06759/7dY_G7GQdLU/00025;0;train
id03915/53iyF9dicYw/00025;0;train
id00509/_-JakGIXcQc/00027;0;train
id06008/7KE9EONdW9I/00041;0;train
id02036/bQ_c2YhCAAk/00275;0;train
id06837/QQflp5EnUd4/00049;0;train
id06342/AqZkNRiEWqc/00023;0;train
id00560/DXoTD6PFjA8/00019;0;train
id00715/YZB60zmETfQ/00141;0;train
id09220/pg3QdlvS_j4/00055;0;train
id00167/XvsfLLmM0lE/00089;0;train
id00695/vZ7aiBCOfdY/00259;0;train
id03972/LdxCXlENgT4/00011;0;train
id00241/DlI4wqSFwbI/00020;0;train
id00012/Z-G8-wqpxwU/00095;0;train
id02194/bBn62mNlVFE/00057;0;train
id01508/biNCnnLmsh8/00063;0;train
id01528/uywgQoXiH7w/00103;0;train
id04662/qmpCL11QEWo/00165;0;train
id08764/UkpDvHwac9o/00024;0;train
id05644/0q9qV6nDpV0/00051;0;train
id08231/L20SKWyaSa4/00117;0;train
id03916/YoOBODuTjWw/00080;0;train
id04725/rQ4_O_eetaY/00105;0;train
id09199/_7X6iKlLy9g/00183;0;train
id06648/C3zBMRdbFVQ/00030;0;train
id04462/IksfpaShTj4/00043;0;train
id03575/QZ18XRhCpdE/00039;0;train
id01947/iQJqfbGMbr4/00038;0;train
id06456/Nd5UbVDsvQQ/00007;0;train
id01953/SsL6pmhvf84/00016;0;train
id03914/7ZPpAtoQRiI/00030;0;train
id07167/Ccs8NT45UYQ/00033;0;train
id02204/6eaCILXeW2Q/00011;0;train
id00852/nvZ_jIjyFhM/00048;0;train
id05434/nxeWoT618W0/00298;0;train
id04244/2GLorUGaPI0/00002;0;train
id07404/VCnblI-ffkg/00102;0;train
id06768/70_DuNy4o2Y/00049;0;train
id06005/3oxeodxW2TQ/00090;0;train
id02147/pichC86tGEM/00184;0;train
id00504/hN6uLCUXk8c/00038;0;train
id04851/QlRKie6JAC0/00031;0;train
id00040/G077Gpnj3Pg/00028;0;train
id05147/SsM44DGmc7M/00161;0;train
id07401/7e3aNdxZb08/00014;0;train
id07680/VEmIWkVyReg/00073;0;train
id02622/CSTZS5SFQuY/00014;0;train
id07829/p9CWinY1tKA/00226;0;train
id01767/yTcN2ciOZYk/00047;0;train
id07185/qioXDIgxw8Y/00159;0;train
id02096/6bL1-yDojME/00014;0;train
id06415/y4Np6D14fLE/00462;0;train
id09111/DVWb7afUA_Q/00082;0;train
id05493/W0sl0r_XXc0/00026;0;train
id05352/iQ4tp-NAWJo/00029;0;train
id03079/WWyHJsoGMfg/00065;0;train
id00457/oHaPXi1CMP0/00016;0;train
id04414/pjvyJ-tRJjM/00152;0;train
id06414/b_Tpz2YUxZA/00241;0;train
id06413/sAyG6qrxoyU/00242;0;train
id07724/4HiX6rbwwCM/00020;0;train
id01598/YC6t5ELlUq8/00017;0;train
id00062/sLugVFpJwn4/00445;0;train
id04677/TAyZztE1nWU/00269;0;train
id06446/5g_PFtirA8o/00026;0;train
id01332/DbCLa7XsVAg/00045;0;train
id07469/dAXFKr_j8Rw/00233;0;train
id02579/ls0jvum3lHI/00180;0;train
id07180/4XHbzlU1I-Q/00013;0;train
id03534/t-PAqFPqJuI/00067;0;train
id08795/UfgYgxRQagI/00189;0;train
id04566/zTVktEFN0Ck/00132;0;train
id08706/qBLO1EUCWIs/00298;0;train
id03307/m48Po5UwzL0/00035;0;train
id00220/YTJFxXtnfhI/00031;0;train
id04326/ySXjqRdAXDA/00027;0;train
id04856/UgV7HMXk9V4/00235;0;train
id08267/tWtR_M0RFSU/00074;0;train
id04262/96JSsr9Q00k/00009;0;train
id01837/ooJtHw-DHEI/00078;0;train
id04712/8YbKxRNV6hA/00074;0;train
id04437/wZaauqJOz4k/00096;0;train
id03540/EdsUiu_KPl0/00042;0;train
id02228/t0JPFlz3UpI/00090;0;train
id04245/yZ3f9Mm5AR0/00129;0;train
id00461/Ort9NW3SJU4/00042;0;train
id02438/h9aeUaArSok/00277;0;train
id05558/86wjQ7NbNC0/00032;0;train
id07258/cHdmle8Z5aU/00085;0;train
id07077/oi72_HHDWY4/00346;0;train
id04121/CD-SoR14kj8/00097;0;train
id08730/by3sQOons6g/00211;0;train
id07671/ehHkgbEfw1M/00053;0;train
id06258/EJ-RQ2xmKms/00021;0;train
id01207/SNLSvy8A48Y/00226;0;train
id02089/E3othfdm8SM/00042;0;train
id07358/Dgh6l49MCB0/00092;0;train
id08577/i9Go8tUIMu4/00195;0;train
id02980/URK2EWm5mvI/00185;0;train
id01762/AaurAX_FCzk/00021;0;train
id06970/QBMJzfWhrjY/00090;0;train
id04197/5ycNmG-uYgQ/00025;0;train
id00418/UPUYUAWYIUM/00093;0;train
id01252/oXi_35mb7dg/00047;0;train
id04517/WEmhLqWdl7g/00282;0;train
id07532/wEsLaYck9cY/00251;0;train
id09212/84hbMkofs4A/00003;0;train
id04479/RG8iH3cphg4/00089;0;train
id03679/piotNBUjLRY/00258;0;train
id01590/suAl-tmUcds/00062;0;train
id01906/NsLgKQvV-lI/00286;0;train
id07343/RNFbjRNoeCM/00043;0;train
id02350/7NZf3EWPzow/00103;0;train
id01874/EKGa7aCtVgs/00025;0;train
id09039/AIwBtKGnBqk/00022;0;train
id03788/CqV9MOscotQ/00069;0;train
id04374/QONrzTf2O_k/00031;0;train
id08022/UuPxNAicP1Q/00204;0;train
id07617/exAWzIyFLtI/00126;0;train
id02608/LngdsBhkKBI/00024;0;train
id07131/V-EVHKBpv0o/00110;0;train
id01891/kykc-rI2u7g/00112;0;train
id04513/jPKqCzKrqyo/00078;0;train
id07086/tBtWK21dkHI/00105;0;train
id04160/ghtdUL3FU0M/00361;0;train
id03272/iRC8NVT18Y0/00210;0;train
id01026/mQZs8Nr1FiY/00076;0;train
id01458/HSfRQbGLST0/00021;0;train
id07308/cVDJMxJ87Qw/00122;0;train
id01779/rpPdC3BsgdA/00041;0;train
id04458/t-q_zrLUE1E/00428;0;train
id06856/XB1T8Z27t-A/00123;0;train
id01426/dVZawU4M9fA/00030;0;train
id05766/qdrR3ruu9U4/00021;0;train
id04106/U2NI-F1JATQ/00072;0;train
id06593/zJC7UcQfVms/00158;0;train
id07263/mBA4FouTCi0/00103;0;train
id01449/edY7WuJeU_s/00082;0;train
id03950/xE0uu1fd--k/00075;0;train
id01975/BxjPACBgpCE/00073;0;train
id02158/5KbDmT-TU_8/00019;0;train
id06500/OPfF6jUhDbg/00143;0;train
id07233/xTDGjZnQCiI/00031;0;train
id08660/oFZggsTSAPQ/00433;0;train
id03339/fRAXYTJDqxw/00180;0;train
id06555/In5g2d6Y11Y/00038;0;train
id01063/p59uuDyyMys/00247;0;train
id08781/EPe-YKHckGg/00176;0;train
id00802/SPNBqxRfG-s/00012;0;train
id04042/0bQ0UWdV054/00024;0;train
id07985/oNRdikjIQY4/00068;0;train
id05306/1JPnhRNIpTY/00004;0;train
id05799/rAOkj1GTYuI/00042;0;train
id03838/ZXWqx9fVmXw/00013;0;train
id06386/LzHFovnoHNQ/00015;0;train
id06268/o17n4fkGiUA/00190;0;train
id08667/dh81Cminfdo/00117;0;train
id01102/9YS_03AhnMA/00074;0;train
id00654/43KCdN-Puzg/00040;0;train
id08705/yTvT-BZWx-w/00133;0;train
id00283/4NfVdKhlrL0/00015;0;train
id08969/VX0tBl-zEII/00048;0;train
id08737/x0Fc_KE5HQ4/00029;0;train
id07219/ul2FcUsf5lU/00286;0;train
id01756/hKbaETz-b7s/00157;0;train
id06896/kb0El5Rwmdo/00052;0;train
id00608/O57UTLH5BEw/00006;0;train
id01761/G1_3j4PZPPk/00082;0;train
id05923/9u2qJDB3y6w/00018;0;train
id05801/CTwwOXuZdZY/00074;0;train
id05793/KT5nCMgXkf4/00024;0;train
id04655/sfgp05ZYDX8/00414;0;train
id07296/3BLmYtpcT6k/00034;0;train
id06937/urTJpHJcw14/00341;0;train
id06996/hjKBnIG3siU/00059;0;train
id08771/gjgtNx-6kbA/00214;0;train
id00971/6ryZwUEp1q4/00083;0;train
id03559/pgetxl1qbzM/00038;0;train
id06577/S4bGBVxlaSU/00018;0;train
id01666/Bwwfvs3u6Qo/00018;0;train
id07807/L9ny1yZbBWI/00010;0;train
id04708/anba2sjJxmE/00063;0;train
id04982/MCAhx1urQv0/00064;0;train
id08998/1zt5JNRQOyY/00011;0;train
id08046/jee4scg5VOc/00088;0;train
id05057/CcIlzKvOCjQ/00111;0;train
id03489/HsggqsLErHY/00080;0;train
id06218/7At8CXaVDAo/00004;0;train
id08511/Tnbey5fHc3A/00052;0;train
id07294/PtHmwQygx8Q/00018;0;train
id08599/bJqCBSBtVME/00308;0;train
id07648/UVzbC0VZIPo/00091;0;train
id07154/0dNaAF_D-Uk/00017;0;train
id03293/m1OtG3YMuJU/00148;0;train
id04901/mx8MlQ4vhvo/00256;0;train
id05808/_AF2tPSl3a4/00052;0;train
id00258/PbO_3veQIvE/00156;0;train
id02275/XMCw9RWIDMs/00165;0;train
id06722/Ty7hNfplxj0/00191;0;train
id08245/GbfnmQ2WC-k/00032;0;train
id06003/1u8WVgeQFnQ/00004;0;train
id07223/QfH40qwJg8E/00062;0;train
id05476/pSn-2pdgiKs/00318;0;train
id01387/rqc8SFOvGNo/00439;0;train
id07725/35A4GeCYUEY/00012;0;train
id04524/ijpsW6tusSQ/00023;0;train
id01353/7I9yfQlBkX8/00047;0;train
id04319/fiCo6eJcXpU/00144;0;train
id08395/0LtZ0dcplI0/00012;0;train
id08910/ilvdkNVrS_Q/00061;0;train
id08097/e8O73kxMme0/00388;0;train
id09174/e6SKLKKCWYM/00053;0;train
id08066/FDMpYboySTo/00059;0;train
id03512/JWSOzEgP_JA/00004;0;train
id05877/q_ZAQf6KfTQ/00084;0;train
id04497/Iie03K-3ccg/00033;0;train
id07170/FZyy9j0I2io/00041;0;train
id05345/kFVtp6UVfI8/00286;0;train
id09186/FPuVhMfYsj4/00096;0;train
id03900/kjaIpydQa_4/00100;0;train
id09125/Od4qT7z9v5k/00048;0;train
id00577/U9_bLxv9h0Q/00068;0;train
id07160/B8sb3rZRAqg/00017;0;train
id00614/VzviY-KOTbQ/00105;0;train
id04107/1YfZLjXoeHo/00005;0;train
id07964/ez61mxRLFbw/00022;0;train
id07262/RnKSjULUwBU/00097;0;train
id03245/vJTTA-B4K4M/00073;0;train
id03246/G9FBa72zMK4/00102;0;train
id06465/ci2JuD-r8fQ/00019;0;train
id05173/Lv3U63geQ8g/00023;0;train
id02253/57UnarJHw8M/00012;0;train
id07998/J8bFtJS_wZs/00115;0;train
id05301/6SVIftAgCDU/00009;0;train
id07528/65dre0h6evg/00037;0;train
id03424/OVllojg4GCM/00002;0;train
id06394/k7JNy7qATq0/00258;0;train
id07785/GfqQFeyAFNI/00013;0;train
id05288/VLQ50yJyopg/00179;0;train
id03893/XYweGwHiweU/00074;0;train
id05894/Tf8bYmPY5YQ/00013;0;train
id07993/tfh0Bmkn2n0/00261;0;train
id06662/nZFHXN5m0x8/00017;0;train
id03720/IOVGMDtZWTI/00061;0;train
id05442/N8K-lt6C5SQ/00023;0;train
id03001/GXfJxJGYqks/00005;0;train
id04827/RDrQPSj26Ys/00072;0;train
id04499/S8icuJczql8/00021;0;train
id01300/E-MgQT9FJvA/00002;0;train
id09035/32CFqRUqaHc/00031;0;train
id01535/vKSCB8RepS8/00085;0;train
id07459/NXqorl93Hac/00101;0;train
id05517/cnjIZFJAEa8/00052;0;train
id00827/pFlr9nEk2IY/00128;0;train
id00464/xCoShyMGsXw/00100;0;train
id03189/mhYaxU8eqRE/00219;0;train
id02871/SsVPHzCvhAg/00130;0;train
id08909/RRjfxEtN5j0/00048;0;train
id06560/X30MsAVbKTk/00018;0;train
id03812/6rvqPxmOCgw/00046;0;train
id07375/2rhEOWOp2dM/00012;0;train
id07338/dQDyL4m9qJQ/00077;0;train
id02303/_lee7XXlZgM/00072;0;train
id09032/0hG6XOKSOW8/00052;0;train
id03149/SZgkyHcnDVQ/00064;0;train
id03877/n1P9TNWFkRI/00377;0;train
id05977/vwNk15jIIwA/00340;0;train
id03523/Vt8oMA6Mjpc/00039;0;train
id01080/FBoWAflXdH0/00046;0;train
id08587/MqsAH2N0b2k/00155;0;train
id07022/vD84WhLz3Tg/00024;0;train
id04834/5awWyPQzm90/00055;0;train
id06509/Tin1n-Wdlck/00052;0;train
id02882/vtl2JxCiTYI/00101;0;train
id02584/dFu7IXbOHXU/00032;0;train
id03220/y4q-GgVTis4/00072;0;train
id02687/_YMXrS-cPIQ/00151;0;train
id08543/hknslPvPQJY/00119;0;train
id02575/QGgkTUZoNG0/00018;0;train
id05402/hd_9bv7J44k/00137;0;train
id03316/Sa3XY-PcS3M/00019;0;train
id04516/mdbsVbHcGak/00095;0;train
id02587/KzwJPH5_8j0/00012;0;train
id01456/JGw4ixy5rGk/00015;0;train
id05272/DeVvSAoQLJs/00099;0;train
id04413/rSnctD4gHSY/00101;0;train
id06797/abB0eJyDe4E/00106;0;train
id07764/oVXzZnB11qo/00009;0;train
id04614/uSQ6ispjgnU/00207;0;train
id03537/SDKF_2_ibKg/00029;0;train
id01096/JpmIw6QmJ18/00057;0;train
id03417/ZP_Eamp3TIA/00009;0;train
id06991/UowFxdk0xXE/00210;0;train
id05096/f50Ewx-65SM/00059;0;train
id08931/VWkkyFseXq0/00102;0;train
id01685/nNwttWjfihw/00169;0;train
id04858/KniWBg3O8P8/00124;0;train
id06491/O7jqDrgNGUA/00043;0;train
id06973/wYZgPWMmzRU/00119;0;train
id06982/BxNwN--TkYo/00016;0;train
id09152/pAHoGp-8c5g/00250;0;train
id08219/VWFwVxeva-A/00006;0;train
id08094/ybR5csQatJs/00091;0;train
id01848/prAVsk4dui0/00029;0;train
id02149/P2-tKGT13K0/00045;0;train
id02724/YBSFS1j4ems/00220;0;train
id05266/bpdYev7tLsU/00035;0;train
id06390/SNfG8NINEns/00092;0;train
id08533/dVeZx_LEw70/00236;0;train
id00611/5Y7S98qxpcU/00045;0;train
id05756/i2y4-o1nHJg/00053;0;train
id07944/VikPy_B0VQU/00111;0;train
id06012/01F6ERhNvPA/00099;0;train
id08424/teT-IHuLFCU/00061;0;train
id03706/6-eu1jnKwwU/00042;0;train
id04057/SmHwNbR-498/00015;0;train
id03200/11Q_ze837hU/00003;0;train
id07586/YnPb9aUHyQA/00070;0;train
id08658/5SbT0CuF0D8/00033;0;train
id02940/1J6XAdAT-8M/00001;0;train
id07732/cPoe2sxg1TM/00025;0;train
id02829/BEVl3_k4n7M/00011;0;train
id08802/Tz_ytocp-lI/00153;0;train
id04511/4UaXYVsEoXU/00058;0;train
id00185/IvEfJpySaLo/00178;0;train
id02068/WPwbWrplvww/00113;0;train
id01838/iw9ErNjO7Ao/00093;0;train
id01099/3bKyqc6uVBQ/00085;0;train
id07812/w9HUMt2rrOI/00061;0;train
id02615/fjDdoZHtQXs/00025;0;train
id03701/byMvneKxjJs/00141;0;train
id02625/s-zUw-wInR4/00039;0;train
id05812/2HXdeD9-_N4/00005;0;train
id08680/c9XcJjedAKU/00030;0;train
id06840/LKIIPLTSAG4/00006;0;train
id06295/es4E96vxTnk/00174;0;train
id07368/ouZw8D1fUfk/00100;0;train
id08480/2dFrpdIt7t4/00020;0;train
id06861/dWWdBhFGAmQ/00103;0;train
id06474/fgfdgLfS1uI/00337;0;train
id04174/A-6I0WLag0s/00007;0;train
id04383/jZx5VxEdcA4/00033;0;train
id05760/RGf533GFAh0/00027;0;train
id00647/RhELBBMDKUQ/00038;0;train
id03775/PcNo6c3oVGU/00056;0;train
id04169/GrDa5KhnZmE/00118;0;train
id08321/htjit3T4umg/00041;0;train
id01199/sJ5Q2xIrxdU/00069;0;train
id05174/_JIjdKpA5so/00092;0;train
id08064/HDOASkAvIdE/00149;0;train
id04249/3yPhwlLvFt0/00013;0;train
id06946/h3zH1831tbc/00369;0;train
id00145/mAZhCLkGAHo/00118;0;train
id05432/IOR90lFAZt0/00049;0;train
id06164/Kho9FITbLts/00006;0;train
id04743/JJluyPg3ANE/00009;0;train
id07863/L2Z9ugencKA/00027;0;train
id04474/KWfp4D4HG20/00097;0;train
id07439/buSLrmn-g7E/00026;0;train
id05030/7-DdlV9EozY/00009;0;train
id08789/zb0aw3GHGi8/00055;0;train
id03323/R8W3rxEWSbM/00026;0;train
id02271/SCR1MqhwuU8/00149;0;train
id04102/ijeZZoyvDpk/00115;0;train
id05353/hL3lwvu-B6s/00017;0;train
id08748/bwQcAz6YPqM/00237;0;train
id02092/hO5xkiV6gB0/00012;0;train
id04520/s2mSB8sxwvQ/00083;0;train
id03286/gSnRpaYIuK8/00093;0;train
id03902/9TYA1X34ds8/00066;0;train
id00674/L-kMK1RI3cA/00050;0;train
id07187/rK6ckKz1NXs/00169;0;train
id04585/irzB6c-OAfY/00181;0;train
id05874/kSQxtgPU79w/00010;0;train
id01289/Dpp9U81qvt0/00009;0;train
id00542/kUYYKkQRUiM/00036;0;train
id07051/kJmawaRedlo/00095;0;train
id07728/S56OaFhGYFA/00117;0;train
id04660/D5Idr-OuOwc/00188;0;train
id07200/kouOIZHNz44/00043;0;train
id08080/fG-40ehIQYc/00384;0;train
id04111/Oc6LS73NIqY/00036;0;train
id06887/VRv3ArsQQ3M/00026;0;train
id06498/E5QN3FzpG1o/00009;0;train
id05716/Z1SmSw-BFjQ/00196;0;train
id09197/AFe8-l5G3bQ/00029;0;train
id00347/1-rUTp3-wOk/00037;0;train
id01121/z-bpMlmsFGM/00459;0;train
id01119/P3s4-H1nDC0/00035;0;train
id00681/nX82UK_K2_Q/00149;0;train
id05551/SjOFXO5DYc4/00031;0;train
id00628/75WyOWr-9wE/00011;0;train
id07242/J-AZs_1ms7A/00010;0;train
id04155/YELq4yGMMkY/00215;0;train
id06380/5hb9VYMtIG4/00022;0;train
id08354/tjMIqFjwYvg/00165;0;train
id07052/n21lY9uwedQ/00145;0;train
id02956/9OQ-iUFyb0g/00061;0;train
id02384/jBF4fpUYRiw/00357;0;train
id03634/uT_6k-YkGco/00164;0;train
id06490/_fZ7zDUeOio/00010;0;train
id00238/wOt5aDNby3Y/00045;0;train
id04035/UVozPsxy7cw/00018;0;train
id07098/NaCtPXnw1xQ/00186;0;train
id02205/pceco8W-FG4/00140;0;train
id05609/sEk0IWCJnOI/00164;0;train
id04007/tzIGSohSihI/00040;0;train
id07240/r794H-UJ96I/00272;0;train
id03084/BQIuTs2QZUU/00018;0;train
id07221/Alrevt2oIwg/00016;0;train
id07902/xiBXVAPqLk0/00294;0;train
id07588/tT6fD14Awvw/00197;0;train
id08993/2l7DYrXH-UE/00171;0;train
id05470/07xxRZkrtu8/00023;0;train
id02583/Y4MsH41dHo4/00079;0;train
id07422/arjQeoVZFFY/00156;0;train
id01777/ycqsOIasy08/00254;0;train
id09255/l2_VAUzZt4c/00041;0;train
id07583/HFBr-nBVx6g/00033;0;train
id00085/WFuatG6do5I/00012;0;train
id01753/cMpu4crsOOQ/00179;0;train
id00507/2azj9jhTbhg/00049;0;train
id09237/Nudby-bnL2U/00113;0;train
id06375/fWvEBlYP7Ps/00017;0;train
id08862/lHmpnBV2SkI/00061;0;train
id07134/Z0F3jwXQtn0/00010;0;train
id08420/N44ntaTqX4Y/00014;0;train
id01432/jCtPPuHZzrM/00047;0;train
id08020/GNqTNf9YjA8/00063;0;train
id03071/DU9GcIpYbXA/00103;0;train
id00714/2b-CoF-LcMk/00012;0;train
id08613/CxwrJgPFeUk/00015;0;train
id00750/Lx6kRUX0AtY/00035;0;train
id06857/99jnnJQJF0Q/00120;0;train
id01399/7NKbmQRxn-Y/00010;0;train
id01231/mjSD4Vmx3Ck/00024;0;train
id01829/95L0czTO9X4/00023;0;train
id00659/VLjGPW4tyUA/00056;0;train
id02766/BYw5NV7aFmM/00017;0;train
id04763/OctHS42pT_4/00064;0;train
id04713/DXvl892me1g/00012;0;train
id08355/1Zg3whFB9qU/00006;0;train
id07140/RVR1epdvqbI/00176;0;train
id01765/Ye0H-3kVxjM/00101;0;train
id09038/3q2QM3ezTT0/00008;0;train
id07963/DUalNsiXSyc/00043;0;train
id00172/OXqvP8gTVv8/00058;0;train
id08441/toxz0Qh9Psg/00288;0;train
