utterance_key;shard_dix;set_name
id06070/HYj4AUBbvOI/00098;0;train
id00527/Kzf_7QcssqI/00064;0;train
id08521/rcE3HMbMf7w/00303;0;train
id08396/CPhQbHX-NmY/00018;0;train
id00693/lQmjVNBYFmk/00133;0;train
id05536/rCIvNZXpaPE/00053;0;train
id03119/I0YMLU6L6Bk/00041;0;train
id07109/w4AIa2r6RF8/00071;0;train
id08012/JJagh8u9PAg/00019;0;train
id01314/Je3h453wsd8/00030;0;train
id06809/N_0RDxLfw_o/00047;0;train
id01240/3X9cxRFCMuI/00019;0;train
id01746/r16YH70FZMM/00448;0;train
id01169/WSyNd6ve3AE/00023;0;train
id04747/GiBIZgUEu-4/00061;0;train
id07314/0gYKQ8itqMc/00001;0;train
id03803/p2VqNyDLUrU/00042;0;train
id04946/kVIGprIgExM/00057;0;train
id05013/5HEprZ8PuuA/00008;0;train
id03434/VXAci8510_0/00050;0;train
id05274/B4ivTfb7WHQ/00006;0;train
id02719/iuACUA_0b78/00020;0;train
id02950/JQ_dFX9Je2g/00060;0;train
id06616/Sd9EePfbHxM/00038;0;train
id03317/r0M93-XaM8o/00120;0;train
id06014/zNZg1_NGajY/00287;0;train
id01899/UYJDT0nJlwQ/00024;0;train
id01560/WPUgGq_0jqY/00029;0;train
id06918/69BFYBR1Ggo/00018;0;train
id06152/4Mzh8jQi9Gk/00008;0;train
id07761/T8thVF4dNBQ/00068;0;train
id07525/tfldoqMmImU/00138;0;train
id07679/ofOb5Ed-x8U/00053;0;train
id03281/B8yQH7WxPc0/00039;0;train
id04780/4iOm37vLynQ/00067;0;train
id08623/F20pgCDXDFI/00041;0;train
id04750/02cvDfL_OQg/00005;0;train
id01004/7SAdy5cjwSQ/00016;0;train
id09159/elHXAgZYwho/00024;0;train
id03458/Kgd_QT8Qy2g/00050;0;train
id00826/33ereC-MLLw/00011;0;train
id05424/xLdjXCYaGYw/00051;0;train
id05726/OxLFKj4PH0I/00143;0;train
id03244/fnn-9gWmMy4/00041;0;train
id07213/otUkAEp4y4Q/00228;0;train
id07466/bZwd9SXO5zk/00190;0;train
id00492/nORrMRvS4yQ/00274;0;train
id09213/6afJmULjHpo/00002;0;train
id07468/kG0kuY7t33k/00019;0;train
id06339/CO48iBRVqVQ/00037;0;train
id09082/zR7FJ6kP5y8/00156;0;train
id06351/j4Vbd25xU8w/00392;0;train
id03319/2WPI2kjrecQ/00001;0;train
id05687/0izylp1KEHE/00001;0;train
id07063/dWYsHgU-f1M/00053;0;train
id06379/5eg4d8vClq0/00001;0;train
id08081/ovBhDLqz8h4/00232;0;train
id05554/ZXrI3u6pSKs/00277;0;train
id02863/yt4RVuB7oCM/00027;0;train
id06759/DwrZC-f8eBQ/00060;0;train
id03915/YBqgLvcD1Ew/00123;0;train
id00509/1-CBBa2qpAk/00001;0;train
id06008/n7pRE2ATUiE/00206;0;train
id02036/Wn_Zp6Inlhw/00212;0;train
id06837/4CJFFQgjyDA/00001;0;train
id06342/jKu7Kw_sp3s/00093;0;train
id00560/9k8nVj5QtdY/00010;0;train
id00715/snYaAQu5a7A/00207;0;train
id09220/RegzDQx4fwQ/00023;0;train
id00167/XvsfLLmM0lE/00093;0;train
id00695/VGI0MwhSewU/00133;0;train
id03972/6kG3lN35E0k/00001;0;train
id00241/phm-z8RBaqw/00040;0;train
id00012/Gf-KDRnkBw8/00036;0;train
id02194/67LfPWxqyzA/00016;0;train
id01508/EWkxFoCdyXE/00016;0;train
id01528/dc914y91QcY/00060;0;train
id04662/PiLqJI4qHYc/00060;0;train
id08764/I1_SMiYOLaY/00014;0;train
id05644/U6Jfx0LPOn0/00281;0;train
id08231/82g9Krkah6c/00051;0;train
id03916/DjroD2EX6d0/00029;0;train
id04725/G4zBQWG6WfE/00039;0;train
id09199/yH8jt9Cavhg/00235;0;train
id06648/FPZTJShxzkc/00038;0;train
id04462/nn1zlDBUfzE/00087;0;train
id03575/Jb2jfA0HfGc/00029;0;train
id01947/iQJqfbGMbr4/00028;0;train
id06456/HByZ8LpREtw/00005;0;train
id01953/SsL6pmhvf84/00019;0;train
id03914/kyIieN1eJss/00100;0;train
id07167/eXXAWB4-OMg/00080;0;train
id02204/A5wWWhoKgQ4/00038;0;train
id00852/nvZ_jIjyFhM/00039;0;train
id05434/sdnkqpq53B8/00339;0;train
id04244/2GLorUGaPI0/00002;0;train
id07404/VCnblI-ffkg/00098;0;train
id06768/70_DuNy4o2Y/00083;0;train
id06005/xtLTCq-voW4/00461;0;train
id02147/Ni6v7-9il2s/00080;0;train
id00504/kt-q233Wxdg/00042;0;train
id04851/QlRKie6JAC0/00032;0;train
id00040/1LF3V1GmNlc/00006;0;train
id05147/WlaCSFQ6Ljc/00217;0;train
id07401/mqImu-E9AFo/00052;0;train
id07680/6_0Y9qST6Ug/00009;0;train
id02622/32jEE5eUyPQ/00001;0;train
id07829/p9CWinY1tKA/00223;0;train
id01767/yTcN2ciOZYk/00036;0;train
id07185/AJYDvxDJW7k/00044;0;train
id02096/vABNtPsv7Bo/00047;0;train
id06415/IXVFY7gJVgY/00163;0;train
id09111/kMHTykKm1YU/00127;0;train
id05493/xvWBwhpml5w/00039;0;train
id05352/Oa163PsUySY/00016;0;train
id03079/WWyHJsoGMfg/00064;0;train
id00457/oHaPXi1CMP0/00017;0;train
id04414/u0pKkVKxORw/00154;0;train
id06414/b_Tpz2YUxZA/00241;0;train
id06413/Oy0sI8Z16as/00085;0;train
id07724/t2ar8cwtENY/00074;0;train
id01598/ZoPjrHoAnEE/00030;0;train
id00062/bnSxv4-8gxA/00295;0;train
id04677/P2wwhQFlYh0/00178;0;train
id06446/PjaPV5nYwXw/00060;0;train
id01332/H4KJjNj-EB4/00080;0;train
id07469/Yi-s6ye4Vpc/00184;0;train
id02579/wH1PBl6UpOQ/00218;0;train
id07180/eLMfrOEWamI/00048;0;train
id03534/VrYtumi3lME/00034;0;train
id08795/xEDJoC0jWEU/00336;0;train
id04566/4eA_ErKRA7c/00015;0;train
id08706/qBLO1EUCWIs/00263;0;train
id03307/8fyD_d9evk8/00011;0;train
id00220/Jh7I7UKe3aE/00018;0;train
id04326/AMf-8tort8c/00004;0;train
id04856/j8dPEi8YcGg/00341;0;train
id08267/tWtR_M0RFSU/00067;0;train
id04262/qufwzVQbXeg/00027;0;train
id01837/cdfO7XwOOGQ/00048;0;train
id04712/ox24s3NylMI/00364;0;train
id04437/9fMaLFd8DLk/00031;0;train
id03540/X35GfqYd4fo/00110;0;train
id02228/Euq77W4JEp4/00013;0;train
id04245/yZ3f9Mm5AR0/00133;0;train
id00461/Su6Uc7EgsB0/00049;0;train
id02438/wBNrDaPxzXw/00364;0;train
id05558/Sxh1zZQFDto/00072;0;train
id07258/YlxjaQMmGTY/00065;0;train
id07077/yiHc7jeZVXQ/00482;0;train
id04121/8MaOH6W5QJ8/00065;0;train
id08730/bmCYPX-djuc/00145;0;train
id07671/zkGX16s7wqA/00088;0;train
id06258/wZ8UJUSN5oE/00044;0;train
id01207/95GAZod3ExM/00075;0;train
id02089/ucz5QDrBnfE/00160;0;train
id07358/kNoaITBMqkY/00244;0;train
id08577/DnUJOe0uv18/00088;0;train
id02980/Tw-MTHNOiJQ/00114;0;train
id01762/AaurAX_FCzk/00033;0;train
id06970/3E8IoUP9kZI/00014;0;train
id04197/jooYctGonBM/00040;0;train
id00418/UPUYUAWYIUM/00086;0;train
id01252/UxhRJJ-HjaM/00015;0;train
id04517/YxBeYkmIu5E/00365;0;train
id07532/cP5_tULCM6k/00165;0;train
id09212/84hbMkofs4A/00007;0;train
id04479/RG8iH3cphg4/00081;0;train
id03679/lSfII8OvqY0/00203;0;train
id01590/0jxXAxDSEJc/00004;0;train
id01906/einOJJuN7uM/00364;0;train
id07343/0CGh4xzaj5E/00005;0;train
id02350/tJITjUng5Kc/00254;0;train
id01874/BoEk23lBvro/00003;0;train
id09039/QGS79S9bicE/00076;0;train
id03788/vubh1Tgpx04/00250;0;train
id04374/vBbPx079lac/00062;0;train
id08022/UuPxNAicP1Q/00179;0;train
id07617/phcXJkamQic/00194;0;train
id02608/CaryZ1NB6N4/00007;0;train
id07131/3N7vlv3E1ng/00029;0;train
id01891/kykc-rI2u7g/00110;0;train
id04513/jPKqCzKrqyo/00087;0;train
id07086/7KiS9h0gAuc/00033;0;train
id04160/93Dh6wOfIJY/00139;0;train
id03272/K0rl9QLCBYM/00090;0;train
id01026/WxAkS0vfnkk/00050;0;train
id01458/qrIFjGnJpZk/00058;0;train
id07308/oYUObN-Gi3M/00184;0;train
id01779/He6phVo7_cM/00006;0;train
id04458/a2Xa3lTDcUk/00269;0;train
id06856/Fkojacm_khI/00060;0;train
id01426/HzFd0kZH1Go/00019;0;train
id05766/qdrR3ruu9U4/00022;0;train
id04106/wcEefUs421s/00134;0;train
id06593/zJC7UcQfVms/00151;0;train
id07263/w6oMObL_BkM/00130;0;train
id01449/pWNXi0-YIPw/00113;0;train
id03950/044M-ubpEV0/00001;0;train
id01975/DG9tYrCxLWc/00087;0;train
id02158/Qo3dydfEvRU/00043;0;train
id06500/rekBY97vNdQ/00260;0;train
id07233/xTDGjZnQCiI/00025;0;train
id08660/XOejEXIcQC4/00274;0;train
id03339/krBC4GEcaXw/00200;0;train
id06555/J69Nk5m6Hmk/00047;0;train
id01063/a-TqQKZNw7Q/00147;0;train
id08781/ADtd43RokwM/00123;0;train
id00802/SPNBqxRfG-s/00011;0;train
id04042/wOizifrfpXM/00273;0;train
id07985/oNRdikjIQY4/00069;0;train
id05306/BFkwdrAk97E/00048;0;train
id05799/rAOkj1GTYuI/00038;0;train
id03838/tmgFOKNDjEw/00028;0;train
id06386/LzHFovnoHNQ/00011;0;train
id06268/NzA8751_AEI/00076;0;train
id08667/wZ3Pp8XMKeQ/00156;0;train
id01102/kWUSqJtYJFw/00255;0;train
id00654/8tpo0fT7z2M/00076;0;train
id08705/A5mdQ43dycE/00039;0;train
id00283/zuyHIR4kNKo/00082;0;train
id08969/U7iDb10J8zM/00017;0;train
id08737/0gTP432gl5A/00001;0;train
id07219/_mMUBlBbOTc/00100;0;train
id01756/JaomipdQcek/00070;0;train
id06896/W2xNEuHcYmg/00033;0;train
id00608/W392vmRnAKk/00022;0;train
id01761/IW3z3rIscqw/00126;0;train
id05923/8SmkSYxPUgw/00002;0;train
id05801/2BzonDUS-Pc/00016;0;train
id05793/KT5nCMgXkf4/00024;0;train
id04655/O0IKepZE09s/00205;0;train
id07296/Sf4cEsV7Qtw/00125;0;train
id06937/qEyNgF954ME/00271;0;train
id06996/n2DUy9MFU24/00072;0;train
id08771/zRvkztwpiXY/00347;0;train
id00971/ztx2JLKd--Q/00364;0;train
id03559/aZ8Zqf7FVyc/00012;0;train
id06577/j-q10C1rm5Y/00031;0;train
id01666/Hm3H6n72EY8/00051;0;train
id07807/NEmAltIBRIo/00018;0;train
id04708/R0mLbP4mHwo/00031;0;train
id04982/miRoh8eMVkw/00086;0;train
id08998/U2LFGaN7a8o/00060;0;train
id08046/fMGGh5BB6oM/00070;0;train
id05057/02yiD_rMEYM/00019;0;train
id03489/oxlv6062N5M/00185;0;train
id06218/Mu_6NZwlpyA/00023;0;train
id08511/JBRAQoPZKYw/00028;0;train
id07294/7isWRBBl8rU/00003;0;train
id08599/8RBCIDJh95g/00072;0;train
id07648/LEW07-l_d3E/00066;0;train
id07154/rLlIXtXVCu4/00056;0;train
id03293/RK1rZsK_iVk/00045;0;train
id04901/oqPWQpzL7Ro/00270;0;train
id05808/CHAQvgX7DBA/00013;0;train
id00258/PbO_3veQIvE/00148;0;train
id02275/2TvSo0qRZzQ/00012;0;train
id06722/mts3RBONBLw/00297;0;train
id08245/xCrGVpt9VGc/00078;0;train
id06003/1u8WVgeQFnQ/00017;0;train
id07223/hQ_1_FAto2c/00145;0;train
id05476/7loJbs5Kr6s/00034;0;train
id01387/Om84sRgm7zQ/00213;0;train
id07725/Y48C5avmjBE/00068;0;train
id04524/VvZnRR0UkW4/00005;0;train
id01353/tp49bNvi2BY/00345;0;train
id04319/TwQleNXwtSY/00107;0;train
id08395/KhErq9Ynzho/00045;0;train
id08910/RhuV_fDtVdU/00031;0;train
id08097/zMywoUApsQk/00500;0;train
id09174/ksfYZcI3VVg/00123;0;train
id08066/ifjYRvZRxAk/00335;0;train
id03512/JWSOzEgP_JA/00005;0;train
id05877/6QUcq_6B-LU/00013;0;train
id04497/Iie03K-3ccg/00034;0;train
id07170/d1K4hN-HWBI/00074;0;train
id05345/7GEI_xmmIKg/00017;0;train
id09186/YpWx9hBjGXk/00403;0;train
id03900/Zk9NKtX3UgM/00062;0;train
id09125/1Egz0Xiaf9U/00003;0;train
id00577/1ihNWVonsVc/00006;0;train
id07160/V645rwL4K6c/00082;0;train
id00614/whn_SU8yH4Q/00196;0;train
id04107/PqiaBwUNbmM/00043;0;train
id07964/Z_dBSt_tbXA/00011;0;train
id07262/g6V1ycFoJ_k/00242;0;train
id03245/9D2SeugvbFY/00003;0;train
id03246/5LFCm6XAszA/00029;0;train
id06465/DkfAk8SiKuE/00010;0;train
id05173/vR4vL3dtJsc/00080;0;train
id02253/5Pvhb73zxbg/00048;0;train
id07998/mO2ONlIRgQk/00180;0;train
id05301/yoMg7CZEBTw/00084;0;train
id07528/v7SM-or9Rjo/00120;0;train
id03424/OVllojg4GCM/00007;0;train
id06394/5o-uyKnPPjE/00025;0;train
id07785/yM73Uu1NQuA/00038;0;train
id05288/YCinWBIOIbw/00248;0;train
id03893/XYweGwHiweU/00073;0;train
id05894/A9YyxK4hMw0/00005;0;train
id07993/cQy7cCU-ogc/00205;0;train
id06662/RVh1Y689U7w/00009;0;train
id03720/ah1J-MWcDs4/00136;0;train
id05442/XT1lq-0wI1I/00033;0;train
id03001/kTGxkyWZhlo/00032;0;train
id04827/Z0VwEfqXiV0/00105;0;train
id04499/w7q5x_wI5R4/00053;0;train
id01300/5kl5SXkgfJI/00001;0;train
id09035/H-4HuEPNWio/00142;0;train
id01535/krJQBuFGGhY/00054;0;train
id07459/Aopd7aXTQ2g/00022;0;train
id05517/1HNTAd87n-E/00002;0;train
id00827/pFlr9nEk2IY/00106;0;train
id00464/xCoShyMGsXw/00094;0;train
id03189/mhYaxU8eqRE/00201;0;train
id02871/yTj19ZJZeZU/00278;0;train
id08909/Q9mGCa_2cb0/00031;0;train
id06560/SLanVyd3Ab4/00009;0;train
id03812/ciAGKAZ9pRA/00203;0;train
id07375/7YdMQXQtfps/00029;0;train
id07338/x3jVbI2HLZU/00113;0;train
id02303/6Q9XWUlMqVQ/00023;0;train
id09032/a2ugnJsTytU/00270;0;train
id03149/VZ4eOe7VCtk/00119;0;train
id03877/X50U-ZFVV4A/00195;0;train
id05977/ver_29j8ujo/00288;0;train
id03523/6niyYi2I6eo/00013;0;train
id01080/nErvt2mxP2Q/00104;0;train
id08587/QjavENG_-us/00166;0;train
id07022/TMzZPd9tTgg/00012;0;train
id04834/IG5V-QFh10U/00123;0;train
id06509/DHyReesbTFI/00012;0;train
id02882/cuazAq7Ll1g/00059;0;train
id02584/1ivaw-zHl14/00003;0;train
id03220/y4q-GgVTis4/00064;0;train
id02687/szIE6I8hbMM/00248;0;train
id08543/SUf-45ayCbk/00056;0;train
id02575/UOH_PsFdO2Y/00035;0;train
id05402/hd_9bv7J44k/00136;0;train
id03316/VXf_yco905o/00029;0;train
id04516/mdbsVbHcGak/00087;0;train
id02587/6CCOg6hiIn0/00003;0;train
id01456/cpXObj6vEVU/00024;0;train
id05272/FgNAWb3ZBR8/00130;0;train
id04413/g5gN8DKtMOc/00057;0;train
id06797/5eZvdfBg_do/00019;0;train
id07764/oVUrRuDLZHU/00004;0;train
id04614/kAwvynSdEN0/00170;0;train
id03537/FiWui3EXRcI/00013;0;train
id01096/lmlDrnXBVPU/00108;0;train
id03417/ZP_Eamp3TIA/00012;0;train
id06991/rzRMWoW8lDo/00222;0;train
id05096/aDd7RemFPdY/00048;0;train
id08931/y-a2tl62giQ/00116;0;train
id01685/6oad7n4R5AM/00031;0;train
id04858/PpU5TEh91PA/00165;0;train
id06491/Ke8c1oop4oU/00030;0;train
id06973/10zD_WHS7Lo/00005;0;train
id06982/ZfjwH-JjDEE/00039;0;train
id09152/9oguM_TV3Kc/00048;0;train
id08219/6Mimqblb8Wk/00001;0;train
id08094/FCd0AujajlI/00026;0;train
id01848/7Jfo5dqaAgo/00005;0;train
id02149/6-W7eMJszeo/00020;0;train
id02724/gpfKNUvV1Fs/00300;0;train
id05266/GEQlIHdEBVk/00012;0;train
id06390/5lfBhqiPaMg/00020;0;train
id08533/KFgixk3Qv3o/00100;0;train
id00611/XygelaSiLSc/00203;0;train
id05756/z7P7aKMvhE0/00095;0;train
id07944/VikPy_B0VQU/00105;0;train
id06012/XYEXGtSmVg8/00240;0;train
id08424/u5DLrhuK2L0/00068;0;train
id03706/dbOh6iaaKxs/00254;0;train
id04057/SmHwNbR-498/00026;0;train
id03200/11Q_ze837hU/00001;0;train
id07586/YnPb9aUHyQA/00074;0;train
id08658/5SbT0CuF0D8/00042;0;train
id02940/1J6XAdAT-8M/00003;0;train
id07732/7YDzOJV_Oeg/00004;0;train
id02829/1njYyOLOD6M/00001;0;train
id08802/GFxRDb8NU8U/00067;0;train
id04511/dYME9YcUDME/00311;0;train
id00185/XNqK5FSbTwI/00276;0;train
id02068/o-sgCT7mgTA/00137;0;train
id01838/3Uc1RHF9X0Q/00004;0;train
id01099/kvvTEEThKrM/00232;0;train
id07812/z2bPQs0LHXI/00068;0;train
id02615/KC7dYJzdhJM/00004;0;train
id03701/ZDkBUWhIza4/00108;0;train
id02625/VmF6TJnBrwk/00024;0;train
id05812/TlQipZSnIJ0/00014;0;train
id08680/tbjUTc6JRLo/00050;0;train
id06840/PSYh5WFfiuk/00014;0;train
id06295/vWJA0sz9RHk/00206;0;train
id07368/MTPqZRkl75w/00059;0;train
id08480/gBqTEShUJZE/00224;0;train
id06861/0kHPqr8RhO4/00003;0;train
id06474/lN8Z0k1oIhE/00388;0;train
id04174/07YjE3KksBo/00005;0;train
id04383/jZx5VxEdcA4/00034;0;train
id05760/tS9A1GrsV3w/00051;0;train
id00647/RhELBBMDKUQ/00038;0;train
id03775/PcNo6c3oVGU/00053;0;train
id04169/y3QNIXbMtDc/00166;0;train
id08321/VbH_g6_jGis/00026;0;train
id01199/4OVnKMUp1T8/00007;0;train
id05174/s0Aqqqqb7Pc/00166;0;train
id08064/F-RsmgKroQs/00094;0;train
id04249/J3F-K2m8k6E/00043;0;train
id06946/ggccs5l-ZgQ/00308;0;train
id00145/mAZhCLkGAHo/00114;0;train
id05432/Tt1Y72b44O8/00094;0;train
id06164/E3adY5Zs7BI/00002;0;train
id04743/dPd1d-F0ax0/00028;0;train
id07863/vo7spFDODJ0/00076;0;train
id04474/EsJIbhiMvCA/00066;0;train
id07439/_qbL72sJC7Y/00015;0;train
id05030/7PaiPptaEZ8/00073;0;train
id08789/OtUm4VlEcNk/00024;0;train
id03323/R8W3rxEWSbM/00039;0;train
id02271/syO11wutFh4/00203;0;train
id04102/3RJ71o1Iepg/00012;0;train
id05353/LX96LVvbwoU/00007;0;train
id08748/TBypJSsaUpk/00152;0;train
id02092/Fp_OmrCBePA/00008;0;train
id04520/s2mSB8sxwvQ/00076;0;train
id03286/NV10UbYhR8I/00035;0;train
id03902/lwloAqeL6wI/00186;0;train
id00674/ctrl3x5R4dc/00090;0;train
id07187/uEoDScpfBFw/00207;0;train
id04585/_kE-mAWgbq0/00121;0;train
id05874/5swl9p-pENo/00002;0;train
id01289/Mf_gCZqnHv8/00046;0;train
id00542/67tuMNcOyxM/00015;0;train
id07051/1TJ-atzSczM/00011;0;train
id07728/zm8_iwSheBY/00188;0;train
id04660/8Mri7qk1u2c/00126;0;train
id07200/quCElxMhW6g/00045;0;train
id08080/z8h-UQjosEo/00489;0;train
id04111/Oc6LS73NIqY/00028;0;train
id06887/7Wj1d6N_ZQA/00006;0;train
id06498/aIkE8GJ3ns8/00036;0;train
id05716/Z1SmSw-BFjQ/00194;0;train
id09197/cvUTjpLVOwI/00131;0;train
id00347/WXhTGUzmXkE/00068;0;train
id01121/z-bpMlmsFGM/00471;0;train
id01119/7H-3Yj5ZSCU/00004;0;train
id00681/8hsyWnM-HZo/00014;0;train
id05551/VaGBwDosrQ0/00041;0;train
id00628/7vt_VU-98wM/00016;0;train
id07242/Iql7wOnm4Fo/00006;0;train
id04155/AvtK2W4Ju_U/00052;0;train
id06380/gz6KP5WVxUc/00092;0;train
id08354/tjMIqFjwYvg/00171;0;train
id07052/n21lY9uwedQ/00165;0;train
id02956/_qv4Y_naJtA/00206;0;train
id02384/1ETT-KScd24/00020;0;train
id03634/kd3j2CIuDt4/00114;0;train
id06490/AzW9I2H7q8U/00001;0;train
id00238/85seDrFFy7M/00004;0;train
id04035/UL6psoBtXZQ/00013;0;train
id07098/PBl3RlguHlQ/00218;0;train
id02205/WaCcWqPmnFU/00055;0;train
id05609/bQ_OUZSxT_U/00079;0;train
id04007/TcbGQ-9YamY/00024;0;train
id07240/Gr8lr_ovmQM/00038;0;train
id03084/n2E9XB-gmEc/00047;0;train
id07221/XVBYcMz_ApU/00030;0;train
id07902/pVhp5Nu2Vlk/00243;0;train
id07588/iAH0A3VNjho/00151;0;train
id08993/EtSsbEywkF0/00387;0;train
id05470/YQB3toxjVOY/00067;0;train
id02583/r1IitvJ_1pY/00103;0;train
id07422/bP7XglZWA0A/00170;0;train
id01777/ycqsOIasy08/00252;0;train
id09255/l2_VAUzZt4c/00056;0;train
id07583/pLF0-UGwu00/00080;0;train
id00085/WFuatG6do5I/00010;0;train
id01753/LKvf-yDsnHk/00088;0;train
id00507/uuq9HLMutc4/00169;0;train
id09237/Nudby-bnL2U/00082;0;train
id06375/l3AAmM8R81s/00019;0;train
id08862/irq2Zu-B7ZA/00047;0;train
id07134/9HsSMAN6RqY/00002;0;train
id08420/mEJ8ozCh_CI/00025;0;train
id01432/jyJ-Am8f_1Q/00051;0;train
id08020/xgjFKeSSrJA/00128;0;train
id03071/elBi5O2KZdk/00182;0;train
id00714/xdeSPJpqir0/00115;0;train
id08613/8AuZG_TAv0Y/00007;0;train
id00750/PHXsClih1UE/00037;0;train
id06857/rLloBJe1cno/00316;0;train
id01399/tDhUon6i_r8/00031;0;train
id01231/XUf2keYEDlQ/00008;0;train
id01829/hToe-yYGt9E/00053;0;train
id00659/VLjGPW4tyUA/00067;0;train
id02766/jNfwEBK4BSc/00043;0;train
id04763/O2iseY_ZZ7c/00040;0;train
id04713/0YZ4titAVQs/00001;0;train
id08355/lAecYNHCxWM/00041;0;train
id07140/utaUBuwuaSc/00259;0;train
id01765/6uuBkzBZBOE/00006;0;train
id09038/zvxnSZnTesQ/00023;0;train
id07963/DUalNsiXSyc/00059;0;train
id00172/OloQ71iFp1M/00070;0;train
